"week","description","title","number","detail","date","session","year","duration"
"39","Antrag","Entwicklungspolitik","24","<div class=""bt-top-collapse collapse"">\r\n                a) Beratung des Antrags der Fraktionen DIE LINKE. und BÜNDNIS 90/DIE GRÜNEN <br>Wirtschaftspartnerschaftsabkommen stoppen – Für neue Verhandlungen ohne Druck und Fristen<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/026/1802603.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/2603 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/2603</a><br><br>b) Beratung der Beschlussempfehlung und des Berichts des Ausschusses für wirtschaftliche Zusammenarbeit und Entwicklung (19. Ausschuss) zu dem Antrag der Abgeordneten Heike Hänsel, Niema Movassat, Wolfgang Gehrcke, weiterer Abgeordneter und der Fraktion DIE LINKE. <br>Nachhaltige Entwicklungsziele der Vereinten Nationen – Soziale Ungleichheit weltweit überwinden<br>Drucksachen <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/013/1801328.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/1328 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/1328</a>, <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/019/1801916.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/1916 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/1916</a> <br><br>c) Beratung der Beschlussempfehlung und des Berichts des Ausschusses für wirtschaftliche Zusammenarbeit und Entwicklung (19. Ausschuss) zu dem Antrag der Abgeordneten Heike Hänsel, Niema Movassat, Wolfgang Gehrcke, weiterer Abgeordneter und der Fraktion DIE LINKE.<br>Verhandlungen über die Wirtschaftspartnerschaftsabkommen – Neustart ohne Drohungen und Fristen<br>Drucksachen <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/016/1801615.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/1615 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/1615</a>, <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/020/1802073.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/2073 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/2073</a> <br><br> \r\n                              </div>","26. September 2014","55","2014",50
"37","beendet","Einbringung Haushaltsgesetz 2015, Finanzplan","1","<div class=""bt-top-collapse collapse"">\r\n                a) Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes über die Feststellung des Bundeshaushaltsplans für das Haushaltsjahr 2015 (Haushaltsgesetz 2015)<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/020/1802000.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/2000 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/2000</a><br><br>b) Beratung der Unterrichtung durch die Bundesregierung <br>Finanzplan des Bundes 2014 bis 2018<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/020/1802001.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/2001 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/2001</a><br><br> \r\n                              </div>","9. September 2014","49","2014",45
"37","beendet","Allgemeine Finanzdebatte","2","<div class=""bt-top-collapse collapse"">\r\n                Allgemeine Finanzdebatte <br>(einschl. Einzelpläne 08, 20, 32, 60)<br>  \r\n                              </div>","9. September 2014","49","2014",105
"37","beendet","Innen","Epl 06","<div class=""bt-top-collapse collapse"">\r\n                Erste Beratung des von der Bundesregierung <br>Einzelplan 06 (Inneres) \r\n                              </div>","9. September 2014","49","2014",120
"37","beendet","Justiz und Verbraucherschutz","Epl 07","<div class=""bt-top-collapse collapse"">\r\n                Erste Beratung des von der Bundesregierung <br>Einzelplan 07 (Justiz und Verbraucherschutz) \r\n                              </div>","9. September 2014","49","2014",105
"37","beendet","Gesundheit","Epl 15","<div class=""bt-top-collapse collapse"">\r\n                Erste Beratung des von der Bundesregierung <br>Einzelplan 15 (Gesundheit) \r\n                              </div>","9. September 2014","49","2014",105
"37","beendet","Bundeskanzlerin und Bundeskanzleramt","Epl 04","<div class=""bt-top-collapse collapse"">\r\n                Erste Beratung der Bundesregierung <br>Einzelplan 04 (Bundeskanzlerin und Bundeskanzleramt einschl. BKM) \r\n                              </div>","10. September 2014","50","2014",250
"37","beendet","Wirtschaft und Energie","Epl 09","<div class=""bt-top-collapse collapse"">\r\n                Erste Beratung der Bundesregierung <br>Einzelplan 09 (Wirtschaft und Energie) \r\n                              </div>","10. September 2014","50","2014",150
"37","beendet","Verteidigung","Epl 14","<div class=""bt-top-collapse collapse"">\r\n                Erste Beratung der Bundesregierung <br>Einzelplan 14 (Verteidigung) \r\n                              </div>","10. September 2014","50","2014",110
"37","beendet","Wirtschaftliche Zusammenarbeit und Entwicklung","Epl 23","<div class=""bt-top-collapse collapse"">\r\n                Erste Beratung der Bundesregierung <br>Einzelplan 23 (Wirtschaftliche Zusammenarbeit und Entwicklung) \r\n                              </div>","10. September 2014","50","2014",115
"37","beendet","Auswärtiges Amt","Epl 05","<div class=""bt-top-collapse collapse"">\r\n                Erste Beratung der Bundesregierung <br>Einzelplan 05 (Auswärtiges Amt) \r\n                              </div>","11. September 2014","51","2014",115
"37","beendet","Bildung und Forschung","Epl 30","<div class=""bt-top-collapse collapse"">\r\n                Erste Beratung der Bundesregierung <br>Einzelplan 30 (Bildung und Forschung) \r\n                              </div>","11. September 2014","51","2014",115
"37","Überweisung beschlossen","Überweisungen im vereinfachten Verfahren","2","<div class=""bt-top-collapse collapse"">\r\n                Überweisungen im vereinfachten Verfahren \r\n                              </div>","11. September 2014","51","2014",5
"37","Beschlussempfehlung","Abschließende Beratungen ohne Aussprache","3","<div class=""bt-top-collapse collapse"">\r\n                Abschließende Beratungen ohne Aussprache \r\n                              </div>","11. September 2014","51","2014",0
"37","beendet","Arbeit und Soziales","Epl 11","<div class=""bt-top-collapse collapse"">\r\n                Erste Beratung der Bundesregierung <br>Einzelplan 11 (Arbeit und Soziales) \r\n                              </div>","11. September 2014","51","2014",115
"37","beendet","Ernährung und Landwirtschaft","Epl 10","<div class=""bt-top-collapse collapse"">\r\n                Erste Beratung der Bundesregierung <br>Einzelplan 10 (Ernährung und Landwirtschaft) \r\n                              </div>","11. September 2014","51","2014",115
"37","beendet","Familie, Frauen, Senioren und Jugend","Epl 17","<div class=""bt-top-collapse collapse"">\r\n                Erste Beratung der Bundesregierung <br>Einzelplan 17 (Familie, Frauen, Senioren und Jugend) \r\n                              </div>","11. September 2014","51","2014",115
"37","beendet","Umwelt, Naturschutz, Bau und Reaktorsicherheit","Epl 16","<div class=""bt-top-collapse collapse"">\r\n                Erste Beratung der Bundesregierung <br>Einzelplan 16 (Umwelt, Naturschutz, Bau und Reaktorsicherheit) \r\n                              </div>","11. September 2014","51","2014",110
"37","beendet","Verkehr und digitale Infrastruktur","Epl 12","<div class=""bt-top-collapse collapse"">\r\n                Erste Beratung der Bundesregierung<br>Einzelplan 12 (Verkehr und digitale Infrastruktur) \r\n                              </div>","12. September 2014","52","2014",105
"37","Überweisung","Schlussrunde Haushaltsgesetz 2015","1","<div class=""bt-top-collapse collapse"">\r\n                Schlussrunde Haushaltsgesetz 2015 \r\n                              </div>","12. September 2014","52","2014",100
"36","Entschließungsantrag","Regierungserklärung Humanitäre Hilfe im Irak","1","<div class=""bt-top-collapse collapse"">\r\n                Abgabe einer Regierungserklärung durch die<br>Bundeskanzlerin<br>Humanitäre Hilfe für Flüchtlinge im Irak und Kampf<br>gegen die Terrororganisation IS \r\n                              </div>","1. September 2014","48","2014",180
"27","Sitzungsunterbrechung","Befragung der Bundesregierung","1","<div class=""bt-top-collapse collapse"">\r\n                Befragung der Bundesregierung \r\n                              </div>","2. Juli 2014","45","2014",35
"27","14:06:20: Beginn Sitzungsunterbrechung","Fragestunde","2","<div class=""bt-top-collapse collapse"">\r\n                Fragestunde <br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/019/1801920.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/1920 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/1920</a><br> \r\n                              </div>","2. Juli 2014","45","2014",120
"27","beendet","Bedrohung der regionalen Stabilität durch ISIS","ZP 1","<div class=""bt-top-collapse collapse"">\r\n                Vereinbarte Debatte<br>Bedrohung der regionalen Stabilität durch das Vorgehen der ISIS-Truppen \r\n                              </div>","2. Juli 2014","45","2014",45
"27","beendet","Aktuelle Stunde zur Beschaffung von Drohnen","ZP 2","<div class=""bt-top-collapse collapse"">\r\n                Aktuelle Stunde<br>auf Verlangen der Fraktion DIE LINKE.<br>Beschaffungsprogramm von Drohnen für die Bundeswehr \r\n                              </div>","2. Juli 2014","45","2014",75
"27","Beschlussempfehlung","Einsetzung eines Untersuchungsausschusses","3","<div class=""bt-top-collapse collapse"">\r\n                Beratung der Beschlussempfehlung und des Berichts des Ausschusses für Wahlprüfung, Immunität und Geschäftsordnung (1. Ausschuss) <br>zu dem Antrag der Fraktionen der Bündnis 90/Die Grünen und DIE LINKE.<br>Einsetzung eines Untersuchungsausschusses<br>Drucksachen <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/014/1801475.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/1475 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/1475</a>, <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/019/1801948.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/1948 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/1948</a><br> \r\n                              </div>","2. Juli 2014","45","2014",30
"27","Namentliche Abstimmung zum Änderungsantrag","Einführung eines Mindestlohnes","4","<div class=""bt-top-collapse collapse"">\r\n                a) – Zweite und dritte Beratung des von der Bundesregierung <br>eingebrachten Entwurfs eines Gesetzes zur Stärkung der Tarifautonomie (Tarifautonomiestärkungsgesetz)<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/015/1801558.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/1558 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/1558</a> <br>Beschlussempfehlung und Bericht des Ausschusses für Arbeit und Soziales (11. Ausschuss)<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/020/1802010.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/2010 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/2010</a> <br>– Bericht des Haushaltsausschusses (8. Ausschuss) gemäß § 96 der Geschäftsordnung<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/020/1802011.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/2011 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/2011</a> <br><br>b) Beratung der Beschlussempfehlung und des Berichts des Ausschusses für Arbeit und Soziales (11. Ausschuss) <br>zu dem Antrag der Fraktion DIE LINKE. <br>Mindestlohn in Höhe von 10 Euro pro Stunde einführen<br>Drucksachen <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/005/1800590.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/590 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/590</a>, <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/020/1802010.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/2010 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/2010</a><br><br> \r\n                              </div>","3. Juli 2014","46","2014",155
"27","Überweisung","Ausbau des schnellen Internets","5","<div class=""bt-top-collapse collapse"">\r\n                Beratung des Antrags der Fraktionen der CDU/CSU und SPD <br>Moderne Netze für ein modernes Land – Schnelles Internet für alle<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/019/1801973.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/1973 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/1973</a> \r\n                              </div>","3. Juli 2014","46","2014",110
"27","Überweisung","Befristung von Arbeitsverhältnissen","6","<div class=""bt-top-collapse collapse"">\r\n                a)\tBeratung des Antrags der Fraktion DIE LINKE. <br>Das unbefristete Arbeitsverhältnis zur Regel machen<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/018/1801874.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/1874 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/1874</a> <br><br>b)\tZweite und dritte Beratung des von der Fraktion DIE LINKE. <br>eingebrachten Entwurfs eines Gesetzes zur Abschaffung der sachgrundlosen Befristung<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/000/1800007.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/7 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/7</a> <br>Beschlussempfehlung und Bericht des Ausschusses für Arbeit und Soziales (11. Ausschuss)<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/008/1800879.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/879 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/879</a> <br><br> \r\n                              </div>","3. Juli 2014","46","2014",60
"27","Überweisung","Überweisungen im vereinfachten Verfahren","32, ZP 3","<div class=""bt-top-collapse collapse"">\r\n                Überweisungen im vereinfachten Verfahren \r\n                              </div>","3. Juli 2014","46","2014",0
"27","Gesetzentwurf","Abschließende Beratungen ohne Aussprache","33, ZP 4","<div class=""bt-top-collapse collapse"">\r\n                Abschließende Beratungen ohne Aussprache<br> \r\n                              </div>","3. Juli 2014","46","2014",15
"27","Wahlvorschlag auf","Gremienwahl (Standortauswahlgesetz)","7","<div class=""bt-top-collapse collapse"">\r\n                Wahl eines Mitglieds der „Kommission Lagerung hoch radioaktiver Abfallstoffe“ gemäß § 3 Absatz 1 Satz 2 Nummer 2, Satz 3 und 6 des Standortauswahlgesetzes <br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/019/1801961.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/1961 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/1961</a> \r\n                              </div>","3. Juli 2014","46","2014",0
"27","beendet","Aktuelle Stunde zu EU-Einwänden gegen PKW-Maut","ZP 5","<div class=""bt-top-collapse collapse"">\r\n                Aktuelle Stunde<br>auf Verlangen der Fraktion BÜNDNIS 90/DIE GRÜNEN<br>Haltung der Bundesregierung zu Einwänden der <br>EU-Kommission in Bezug auf die Einführung einer Pkw-Maut in Deutschland<br> \r\n                              </div>","3. Juli 2014","46","2014",80
"27","Gesetzentwurf","Einstufung sicherer Herkunftsstaaten","ZP 6","<div class=""bt-top-collapse collapse"">\r\n                a) Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Einstufung weiterer Staaten als sichere Herkunftsstaaten und zur Erleichterung des Arbeitsmarktzugangs für Asylbewerber und geduldete Ausländer<br>Drucksachen <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/015/1801528.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/1528 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/1528</a>, <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/017/1801766.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/1766 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/1766</a><br>Beschlussempfehlung und Bericht des Innenausschusses (4. Ausschuss)<br>Drucksache <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/019/1801954.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/1954 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/1954</a>, <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/020/1802004.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/2004 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/2004</a><br><br>b) Beratung der Beschlussempfehlung und des Berichts des Innenausschusses (4. Ausschuss) zu dem Antrag Fraktion DIE LINKE.<br>Schutzbedarf von Roma aus Westbalkanstaaten anerkennen <br>Drucksachen <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/016/1801616.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/1616 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/1616</a>, 18/18/1954, <a target=""_blank"" href=""http://dip.bundestag.de/btd/18/020/1802004.pdf"" class=""dipLink"" title=""Die PDF-Datei Drucksache 18/2004 öffnet sich in einem neuen Fenster""><i class=""icon-doc""></i>18/2004</a> \r\n                              </div>","3. Juli 2014","46","2014",45
